id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough
57618,"Great new apt, close to everything",274557,Ana,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,250.0,3,94,2019-06-09,0.96,1,3,10019,0,Manhattan
57740,Quiet & Clean Retreat in the City,275459,I,East Village,40.73012,-73.99053,Entire home/apt,239.0,3,7,2019-05-24,0.07,1,351,NA,NA,Manhattan
57754,Stylish Large Gramercy Loft!,275578,R,Flatiron District,40.7403,-73.98498,Entire home/apt,305.0,2,108,2019-06-30,1.09,1,201,10010,0,Manhattan
57874,The Brownstone-Luxury 1 Bd Apt/NYC,276291,Simon,Harlem,40.80931,-73.94343,Entire home/apt,155.0,3,222,2019-06-26,2.1,2,232,10027,0,Manhattan
58059,PRIVATE Room on Historic Sugar Hill,277379,Agnes,Harlem,40.8251,-73.94287,Private room,60.0,1,458,2019-07-03,4.58,2,258,10031,0,Manhattan
58062,South Slope Green,277394,Linda,Windsor Terrace,40.6585,-73.98397,Private room,135.0,2,21,2019-05-17,0.26,1,272,11215,0,Brooklyn
58467,"17 Flr. Manhattan Views, Nr. Subway",279797,Dave,Roosevelt Island,40.76193,-73.9501,Private room,120.0,7,17,2019-05-08,0.3,1,341,10044,0,Manhattan
59014,"Spacious 1BR, Adorable Clean Quiet",282927,Drica,Lower East Side,40.72052,-73.98589,Entire home/apt,150.0,3,41,2019-01-02,0.39,1,244,10002,0,Manhattan
59642,Franklin St Flat in Trendy Greenpoint Brooklyn,274782,Betty,Greenpoint,40.73401,-73.95967,Entire home/apt,135.0,2,69,2019-05-19,0.67,1,12,11222,0,Brooklyn
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",186084,Ricardo & Ashlie,Chinatown,40.71756,-73.99503,Entire home/apt,250.0,4,18,2019-07-01,0.18,2,265,10002,0,Manhattan
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,SoHo,40.72003,-74.00262,Entire home/apt,500.0,4,94,2019-06-23,0.99,1,329,10013,1,Manhattan
60457,Spacious Greenwich Village Apt,99212,Jessica,Greenwich Village,40.73194,-73.99474,Entire home/apt,225.0,5,10,2019-05-11,0.1,1,91,10003,0,Manhattan
60666,City Room - Private Luxury Suite,256161,Wayne,Harlem,40.8118,-73.94434,Private room,92.0,1,189,2019-06-11,1.82,5,253,10027,0,Manhattan
60680,The gem of the East Village,292630,Mich,East Village,40.72654,-73.98049,Entire home/apt,99.0,2,127,2019-06-20,1.22,1,320,10009,0,Manhattan
60948,ACCOMMODATIONS GALORE #2,126607,Laurine,East Harlem,40.80942,-73.93936,Entire home/apt,140.0,3,135,2019-06-20,1.3,3,192,10035,0,Manhattan
61406,Great room in great location,297176,Bethania,Harlem,40.80335,-73.9575,Private room,80.0,14,10,2019-06-01,2.21,2,0,10026,0,Manhattan
61492,Exclusive Room with Private Bath in  LES,297769,Tunji,Chinatown,40.71445,-73.9908,Private room,120.0,4,171,2019-06-23,1.8,2,353,10002,0,Manhattan
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/Fonzy,Midtown,40.75749,-73.96897,Entire home/apt,110.0,200,92,2019-04-30,0.9,1,140,10152,0,Manhattan
62095,BK Sweet Suite w/Kitchen&FullBath,281764,Colette&Sean,East Flatbush,40.64446,-73.9503,Entire home/apt,65.0,3,238,2019-06-14,2.3,1,2,11226,0,Brooklyn
62427,Great East Village Apartment Rental,303882,Brie,East Village,40.7268,-73.99079,Entire home/apt,130.0,50,56,2019-05-26,0.58,1,56,10003,0,Manhattan
62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,Bushwick,40.688,-73.9171,Entire home/apt,99.0,3,111,2019-06-22,2.13,1,68,11221,0,Brooklyn
62452,A SpeciaL!! Private Room in NY,303939,Lissette,Tompkinsville,40.63536,-74.08537,Private room,36.0,2,193,2019-06-25,1.85,6,360,10301,0,Staten Island
62461,B NYC Staten Alternative...,303939,Lissette,Tompkinsville,40.63627,-74.08543,Private room,37.0,2,147,2019-06-10,1.44,6,0,10301,0,Staten Island
62787,C Private Room By The Ferry,303939,Lissette,Tompkinsville,40.63518,-74.08546,Private room,37.0,2,177,2019-07-02,1.71,6,320,10301,0,Staten Island
62891,Smallest House In The Village,306545,Olivia,East Village,40.72477,-73.98161,Entire home/apt,175.0,3,185,2019-05-24,1.78,2,326,10009,0,Manhattan
62903,Beautiful modern studio apartment in heart of NYC,306605,Daniel,Chelsea,40.74238,-73.99567,Entire home/apt,205.0,9,62,2019-06-21,0.7,2,76,10011,0,Manhattan
62925,Beautiful Landmarked Duplex,306739,Maya,Greenpoint,40.72945,-73.95511,Entire home/apt,285.0,3,124,2019-06-16,1.22,3,279,11222,0,Brooklyn
63299,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,308875,Scott,Williamsburg,40.70763,-73.95177,Private room,59.0,2,181,2019-06-23,1.77,2,15,11211,0,Brooklyn
63320,D Private Che@p Room 2 Explore NYC,303939,Lissette,Tompkinsville,40.63481,-74.08519,Private room,36.0,2,333,2019-07-02,3.19,6,340,10301,0,Staten Island
63360,Safe cute near subway& Manhattan NY NY retro style,307962,Dennis & Naoko,Astoria,40.75384,-73.91433,Entire home/apt,99.0,5,441,2019-06-24,4.5,1,226,11103,0,Queens
63546,Large and Cozy Private Bedroom,308652,Antonín,Kensington,40.64106,-73.97426,Private room,39.0,1,45,2019-05-16,0.46,2,365,11218,0,Brooklyn
63610,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,310670,Vie,Eastchester,40.88057,-73.83572,Entire home/apt,105.0,2,38,2019-06-27,0.5,13,365,10475,0,The Bronx
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",170510,Renée,Bedford-Stuyvesant,40.68236,-73.94314,Entire home/apt,135.0,2,248,2019-06-25,2.39,2,11,11216,0,Brooklyn
63693,Cottage in the Village,306545,Olivia,East Village,40.72185,-73.98246,Entire home/apt,390.0,5,143,2019-06-19,1.38,2,316,10009,0,Manhattan
64000,Williamsburg near soho. / loftbed,312722,Kristian & Di,Williamsburg,40.7069,-73.95467,Private room,60.0,17,14,2019-01-07,0.14,4,362,11211,0,Brooklyn
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,Crown Heights,40.6778,-73.94339,Private room,100.0,3,279,2019-06-24,2.69,1,301,11216,0,Brooklyn
64277,BEDROOM2 FOR RENT  10min from Manh,311286,Helene,Bedford-Stuyvesant,40.68317,-73.94701,Private room,70.0,4,18,2019-01-02,0.22,4,189,11216,0,Brooklyn
64314,cozy bedroom in lovely garden apt,314256,Debbie,Crown Heights,40.6761,-73.9529,Private room,110.0,6,50,2019-05-26,3.55,1,0,11216,0,Brooklyn
64365,Crown Heights Garden Apt.,314582,Anthony,Crown Heights,40.67586,-73.95155,Private room,60.0,2,227,2019-06-27,2.27,2,287,11216,0,Brooklyn
64707,Amazing  Sunny & Breezy Home In the Heart of  NYC,7310,Tilly,Little Italy,40.71702,-73.99811,Entire home/apt,90.0,14,1,2019-01-02,0.16,1,14,10013,1,Manhattan
64837,ENJOY Downtown NYC!!,46978,Edward,East Village,40.72321,-73.98157,Private room,68.0,2,203,2019-06-23,1.96,2,86,10009,0,Manhattan
65019,Charming UWS Treehouse Apt,317809,Claire,Upper West Side,40.77956,-73.98098,Entire home/apt,115.0,2,210,2019-07-06,2.1,1,261,10023,0,Manhattan
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,319092,Juhli,Bedford-Stuyvesant,40.68276,-73.95264,Private room,75.0,5,64,2019-01-05,0.67,1,68,11216,0,Brooklyn
65562,CHARMING EAST VILLAGE 2 (or 1) BR,320450,Mary D,East Village,40.72956,-73.98158,Entire home/apt,129.0,7,5,2019-01-03,0.15,1,231,10009,0,Manhattan
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,Williamsburg,40.71069,-73.95175,Entire home/apt,130.0,10,49,2019-06-29,0.48,1,152,11211,0,Brooklyn
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,Williamsburg,40.70863,-73.94641,Entire home/apt,95.0,4,132,2019-07-07,1.27,1,46,11206,0,Brooklyn
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",321756,Eric,Harlem,40.82888,-73.94307,Private room,75.0,3,20,2019-01-02,0.26,1,364,10031,0,Manhattan
66008,CHARMING CARROLL GARDENS APT.,322884,Melissa,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190.0,3,51,2019-07-01,0.57,1,288,11231,0,Brooklyn
66026,Private Bedroom Brownstone Brooklyn,322716,Alex,Crown Heights,40.6715,-73.94808,Private room,49.0,21,15,2019-06-30,0.15,5,331,11216,0,Brooklyn
66251,East Village Loft with Piano & Patio,324460,Samir,East Village,40.72681,-73.98534,Entire home/apt,212.0,3,67,2019-06-25,1.31,1,51,10009,0,Manhattan
66275,Lower East Side Magic Room,314941,Tony,Lower East Side,40.71904,-73.99392,Private room,95.0,1,109,2019-06-23,1.11,3,364,10002,0,Manhattan
66451,**Fantastic Williamsburg Apt**,325389,Luis Fernando,Williamsburg,40.71031,-73.9583,Entire home/apt,140.0,2,9,2019-02-16,0.11,1,254,11249,0,Brooklyn
66718,West Harlem Home Base - Eco-Apt.,136227,Henning,Harlem,40.81322,-73.95306,Entire home/apt,135.0,6,187,2019-06-23,1.87,1,189,10027,0,Manhattan
66741,Charming Garden Apt in Park Slope,327673,Stefano,Park Slope,40.67732,-73.98225,Entire home/apt,150.0,2,214,2019-06-23,2.08,2,263,11215,0,Brooklyn
66974,"Lovely, Modern, Garden Apartment",329436,Jana,Gowanus,40.68076,-73.9896,Entire home/apt,190.0,3,69,2019-07-01,0.79,2,258,11231,0,Brooklyn
67288,Central Park 1BR sunny condo,101597,Per,East Harlem,40.79603,-73.94903,Entire home/apt,124.0,28,22,2019-06-15,0.26,1,103,10029,0,Manhattan
67299,Cozy Garden Apartment  in Williamsburg,330347,Adrienne,Williamsburg,40.71492,-73.96282,Entire home/apt,135.0,30,56,2019-05-06,0.56,1,42,11249,0,Brooklyn
67397,SoHa comfort-by NW Central Park!,332189,Elise,Morningside Heights,40.80393,-73.95838,Private room,122.0,3,93,2019-06-22,0.93,1,246,10026,0,Manhattan
68099,Cozy room in Upper West Side,323517,Deda,Upper West Side,40.80082,-73.9652,Private room,109.0,1,104,2019-06-25,1.05,2,364,10025,0,Manhattan
68403,The Cozy Brownstone Inn (discount)!,240427,Naimah,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145.0,3,127,2019-06-24,1.25,2,72,11233,0,Brooklyn
68735,Prewar Penthouse w Private Terrace,342054,Violetta,Upper West Side,40.78971,-73.9729,Entire home/apt,195.0,11,30,2019-06-13,0.32,1,249,10024,1,Manhattan
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,282655,Jenna,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250.0,2,106,2019-06-27,1.34,3,272,11231,0,Brooklyn
68974,Unique spacious loft on the Bowery,281229,Alicia,Little Italy,40.71943,-73.99627,Entire home/apt,575.0,2,191,2019-06-20,1.88,1,298,10013,1,Manhattan
69894,"Nice renovated apt, prime location!",352168,Silvia,Upper West Side,40.78,-73.98249,Entire home/apt,150.0,30,48,2019-06-11,0.55,1,35,10023,0,Manhattan
69921,Brooklyn Writer's Nook,155689,Joab,Bushwick,40.70514,-73.91922,Private room,70.0,5,47,2019-06-29,0.49,1,203,11237,0,Brooklyn
70095,Private Bedroom in Large NYC Apartment,353965,Mary And Geoff,Inwood,40.86713,-73.92811,Private room,90.0,2,120,2019-06-30,1.27,1,132,10034,0,Manhattan
70128,"Large, Sunny Room East Village NYC",354330,Eyal,East Village,40.73198,-73.98881,Private room,65.0,3,52,2019-01-10,0.63,1,5,10003,0,Manhattan
70609,Great Large 3 BR/2 Bath Duplex with Private Patio!,72062,Bruce,East Village,40.72542,-73.97986,Entire home/apt,500.0,2,48,2019-06-16,0.48,4,297,10009,0,Manhattan
71010,All That Jazz. Uptown style on Sugar Hill.,361855,Kurt,Washington Heights,40.83494,-73.93869,Entire home/apt,250.0,3,32,2019-05-24,0.43,2,276,10032,0,Manhattan
71248,Bright and lovely 1 bdrm apt in LES,363834,Jennifer,Chinatown,40.71659,-73.98945,Entire home/apt,125.0,25,43,2019-06-17,0.42,1,102,10002,0,Manhattan
71366,Beautiful One Bed West Village - 4 Month Special,364955,Ruperto,West Village,40.72966,-74.00243,Entire home/apt,200.0,30,39,2019-06-25,0.44,1,251,10014,0,Manhattan
71812,Condo Apartment with laundry in unit,369015,Thai,Kingsbridge,40.87207,-73.90193,Entire home/apt,90.0,30,4,2019-01-02,0.35,2,346,10468,0,The Bronx
72190,1BR: See Central Park from Terrace!,373085,Hudson,Upper West Side,40.77728,-73.97818,Entire home/apt,110.0,13,38,2019-02-15,0.39,1,0,10023,0,Manhattan
72265,Private room in cozy Greenpoint,340692,Vanessa,Greenpoint,40.72646,-73.95341,Private room,59.0,3,29,2019-06-16,0.36,1,15,11222,0,Brooklyn
74073,Food & Music Dream Apartment in Williamsburg,211877,Daniel,Williamsburg,40.71015,-73.96101,Entire home/apt,195.0,4,59,2019-06-23,0.6,1,71,11211,0,Brooklyn
74240,French Garden cottage off Bedford,389924,Patty,Williamsburg,40.71903,-73.9597,Entire home/apt,169.0,1,68,2019-06-07,0.67,2,215,11249,0,Brooklyn
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,Astoria,40.77635,-73.93426,Entire home/apt,115.0,2,198,2019-05-31,2.01,1,257,11102,0,Queens
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,308875,Scott,Williamsburg,40.71398,-73.95763,Private room,69.0,2,220,2019-06-22,2.17,2,8,11211,0,Brooklyn
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Lower East Side,40.71876,-73.98394,Entire home/apt,150.0,3,286,2019-06-27,2.81,1,191,10002,0,Manhattan
76761,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,118971,Evelyn,South Slope,40.66552,-73.99019,Entire home/apt,169.0,2,398,2019-06-28,3.97,3,182,11215,0,Brooklyn
77765,Superior @ Box House,417504,The Box House Hotel,Greenpoint,40.73749,-73.95292,Private room,179.0,3,36,2019-07-01,0.36,28,79,11109,0,Queens
77936,Hells Kitchen Garden of Eden,134355,Moss Owen,Hell's Kitchen,40.76248,-73.9913,Private room,150.0,3,36,2019-06-14,0.36,1,49,10036,0,Manhattan
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,425506,Bliss,Clinton Hill,40.6848,-73.96219,Entire home/apt,350.0,6,14,2019-04-20,0.3,1,156,11238,0,Brooklyn
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",430188,Pam,Williamsburg,40.70516,-73.95455,Private room,120.0,14,76,2019-03-31,0.76,6,343,11211,0,Brooklyn
80493,Cozy room in East Village with AC,434987,Jennifer,East Village,40.72329,-73.98486,Private room,71.0,2,182,2019-07-04,1.81,1,200,10009,0,Manhattan
80700,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Greenpoint,40.73738,-73.95482,Private room,349.0,3,7,2019-05-24,0.07,28,60,11222,0,Brooklyn
82550,Columbia Castle 2 BR,448312,Christopher,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200.0,3,80,2019-06-30,0.85,2,106,11201,0,Brooklyn
82638,"Charming Artist's Flat, East Village",449787,Sarah,East Village,40.72399,-73.98374,Entire home/apt,169.0,4,240,2019-06-06,2.4,1,276,10009,0,Manhattan
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185.0,3,46,2019-07-02,1.07,1,248,11216,0,Brooklyn
83243,Brooklyn Cove Studio Apt w/ Garden!!,453519,Julian,Bushwick,40.68949,-73.91708,Entire home/apt,65.0,2,228,2019-06-10,2.27,1,194,11221,0,Brooklyn
83847,East Village Designer's 1-BR APT,410094,Yvette,East Village,40.72451,-73.98094,Entire home/apt,225.0,2,33,2019-01-02,0.33,1,0,10009,0,Manhattan
84010,Superior @ Box House,417504,The Box House Hotel,Greenpoint,40.73813,-73.95394,Private room,179.0,3,13,2019-06-27,0.14,28,81,11222,0,Brooklyn
84659,Large Studio--Heart of East Village,462776,Kyle,East Village,40.72843,-73.98895,Entire home/apt,139.0,1,388,2019-06-26,3.88,1,142,10003,0,Manhattan
84905,Huge.Bright.Clean.Safe. Private Room,464506,Ange,Two Bridges,40.71271,-73.99776,Private room,95.0,3,223,2019-06-23,2.22,2,60,10038,0,Manhattan
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,Crown Heights,40.66966,-73.94735,Entire home/apt,79.0,15,11,2019-01-14,0.11,5,179,11213,0,Brooklyn
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Lower East Side,40.71965,-73.98766,Entire home/apt,150.0,2,151,2019-06-24,1.51,2,52,10002,0,Manhattan
89621,"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,90.0,3,218,2019-06-28,2.26,4,324,11216,0,Brooklyn
93313,MAISON DES SIRENES 2,25183,Nathalie,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120.0,2,75,2019-06-23,0.76,2,237,11216,0,Brooklyn
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,Savannah,Astoria,40.75961,-73.91117,Private room,80.0,1,42,2019-07-06,1.21,2,365,11103,0,Queens
94477,The Vernon On Greene,478395,Jason,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175.0,2,370,2019-07-05,3.74,1,204,11221,0,Brooklyn
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Crown Heights,40.67174,-73.95663,Entire home/apt,120.0,5,104,2019-06-21,1.04,1,272,11216,0,Brooklyn
96471,"The Brooklyn Waverly, One Bedroom",116599,Sahr,Clinton Hill,40.68413,-73.96542,Private room,165.0,4,11,2019-06-07,0.11,3,365,11238,0,Brooklyn
99070,Comfortable Cozy Space in El Barrio,522065,Liz And Melissa,East Harlem,40.79406,-73.94102,Shared room,65.0,7,131,2019-05-26,1.31,2,0,10029,0,Manhattan
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,522164,Wanda,Fort Greene,40.68795,-73.97332,Entire home/apt,123.0,30,15,2019-05-01,0.15,1,189,11217,0,Brooklyn
100002,"MANHATTAN Neat, Nice, Bright ROOM",523218,Giorgio,Washington Heights,40.85295,-73.93361,Private room,67.0,2,136,2019-06-17,1.37,1,296,10033,0,Manhattan
100184,Bienvenue,526653,,Queens Village,40.72413,-73.76133,Private room,50.0,1,43,2019-07-08,0.45,1,88,11427,0,Queens
100186,Large Brand New Park Slope 1BR,526805,Mi,Gowanus,40.66918,-73.99187,Entire home/apt,130.0,7,98,2019-06-28,0.99,1,35,11215,0,Brooklyn
101053,Colorful Artistic Williamsburg Apt,530032,Lee And Tara,Williamsburg,40.71125,-73.95613,Private room,100.0,3,31,2019-03-01,0.31,1,0,11211,0,Brooklyn
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,Williamsburg,40.71577,-73.96053,Entire home/apt,190.0,3,124,2019-06-26,1.76,1,359,11249,0,Brooklyn
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,East Village,40.72577,-73.98745,Entire home/apt,249.0,5,166,2019-05-27,1.68,2,365,10003,0,Manhattan
105510,Private 1-Bedroom Apt in Townhouse,322716,Alex,Crown Heights,40.67086,-73.94872,Entire home/apt,100.0,30,15,2019-01-05,0.16,5,282,11216,0,Brooklyn
106363,Bright Room With A Great River View,551055,Alicia,Harlem,40.82773,-73.95231,Private room,60.0,3,380,2019-06-26,3.83,2,247,10031,0,Manhattan
106647,Tree lined block modern apartment,552679,Olivia,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135.0,2,86,2019-06-16,0.87,1,102,11238,0,Brooklyn
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Greenpoint,40.72911,-73.95493,Entire home/apt,175.0,3,248,2019-06-20,2.53,3,274,11222,0,Brooklyn
107895,Riverside Charm with Fire Place,3088389,Kai,Upper West Side,40.77944,-73.98567,Entire home/apt,120.0,5,49,2019-06-19,0.56,1,201,10023,0,Manhattan
110739,"Very Central, Nomad/Chelsea Loft Studio",568568,Driss,Midtown,40.74503,-73.98876,Entire home/apt,169.0,18,54,2019-07-03,0.57,1,98,10001,0,Manhattan
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,Fort Greene,40.69088,-73.97307,Private room,95.0,2,163,2019-05-24,1.66,2,331,11205,0,Brooklyn
113265,Brooklyn- Crown Heights Garden Apt.,314582,Anthony,Crown Heights,40.67555,-73.95057,Private room,55.0,2,247,2019-06-21,2.51,2,275,11216,0,Brooklyn
113945,Cozy room in Time Square!,275582,Natalia,Hell's Kitchen,40.75835,-73.99193,Private room,85.0,10,116,2019-05-11,1.17,1,174,10036,0,Manhattan
114123,Large Park Slope Townhouse Duplex,579495,Susi,South Slope,40.66527,-73.9886,Entire home/apt,199.0,14,27,2019-05-19,0.28,2,223,11215,0,Brooklyn
114229,Lower East Side 2 Bedroom Apt,314941,Tony,Lower East Side,40.71895,-73.99434,Entire home/apt,211.0,1,52,2019-06-08,0.6,3,361,10002,0,Manhattan
115535,Sun-Drenched Hamilton Hts Jewel   ,567187,Jane,Harlem,40.82399,-73.95328,Private room,65.0,14,35,2019-06-01,0.35,1,283,10031,0,Manhattan
115678,Your Stunning Vacation Apartment!,127772,Will,Harlem,40.81822,-73.94095,Entire home/apt,99.0,1,320,2019-06-23,3.23,1,220,10030,0,Manhattan
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Astoria,40.76434,-73.92132,Entire home/apt,110.0,4,30,2019-06-16,0.32,1,363,11102,0,Queens
116940,ROOM WITH A  KITCHENETTE,209460,Marylyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80.0,3,225,2019-06-24,2.27,4,315,11216,0,Brooklyn
118061,Style in Stuyvesant Heights,2248897,Roberta,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110.0,4,70,2019-06-28,0.75,1,283,11233,0,Brooklyn
118430,Heart of Meatpacking & Chelsea,585458,Paul,Chelsea,40.74412,-74.00208,Private room,290.0,2,35,2019-01-03,0.36,1,20,10011,0,Manhattan
120362,Williamsburg apartment right by the subway,138069,Itamar,Williamsburg,40.70665,-73.94061,Entire home/apt,190.0,4,50,2019-07-02,0.51,1,331,11206,0,Brooklyn
121687,Spacious Brooklyn Loft - 2 Bedroom,262812,Vikram,Williamsburg,40.72063,-73.95952,Entire home/apt,200.0,2,29,2019-06-23,0.31,1,36,11249,0,Brooklyn
123784,NYC Studio for Rent in Townhouse,617990,Christopher,Harlem,40.80481,-73.94794,Entire home/apt,110.0,2,142,2019-06-16,1.44,2,301,10027,0,Manhattan
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,622460,Justin,East Village,40.72533,-73.99143,Entire home/apt,395.0,2,70,2019-07-01,0.73,1,170,10003,0,Manhattan
125163,Authentic New York City Living ,622855,Rodney,Bedford-Stuyvesant,40.68569,-73.93038,Private room,99.0,2,38,2019-06-03,0.54,2,307,11221,0,Brooklyn
125594,SUPER BIG AND COZY PRIVATE BEDROOM,308652,Antonín,Kensington,40.64302,-73.97255,Private room,39.0,1,82,2019-05-19,0.94,2,365,11218,0,Brooklyn
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,Seith,East Village,40.72939,-73.98857,Entire home/apt,189.0,2,403,2019-07-07,4.1,3,201,10003,0,Manhattan
128975,City Room - Street View Apt,256161,Wayne,Harlem,40.81333,-73.94453,Entire home/apt,122.0,1,116,2019-06-13,1.18,5,271,10027,0,Manhattan
131154,Cozy and Bright One Bedroom in BK,275563,Lauren,Greenpoint,40.72473,-73.95199,Entire home/apt,165.0,2,175,2019-07-07,1.79,1,139,11222,0,Brooklyn
